Block,Lot,Ward,Sect,CityTax,StateTax,ResCode,AmountDue,CouncilDistrict
1369,37,3,10,0.0,0.0,0,0.0,
1369,38,3,10,0.0,0.0,0,0.0,
1520,65,8,150,337.2,16.8,0,6.91,13
1103,31,12,110,1463.45,72.91,1,0.0,12
3846,68,12,170,2430.09,121.07,1,60.4,12
3542B,10,13,30,2861.7,142.58,1,0.0,7
80,13,16,150,884.21,44.05,0,923.84,9
4178,27,8,260,1652.28,82.32,0,113.95,13
17,2,15,140,1011.6,50.4,1,338.46,7
7202,32,25,80,1202.68,59.92,0,1336.55,10
5482D,39,27,350,2778.53,138.43,1,56.06,3
1,26,15,370,472.08,23.52,0,553.68,7
1169,35,10,30,337.2,16.8,0,395.46,12
3550,19,13,160,2881.94,143.58,0,613.6,7
1369,39,3,10,0.0,0.0,0,0.0,
1369,40,3,10,0.0,0.0,0,0.0,
1369,41,3,10,0.0,0.0,0,0.0,
1,23,15,370,472.08,23.52,0,0.0,7
1,24,15,370,472.08,23.52,1,0.0,7
1,25,15,370,472.08,23.52,0,0.0,7
1369,42,3,10,0.0,0.0,0,0.0,
1,27,15,370,472.08,23.52,0,0.0,7
571,15,4,40,1109.01,55.25,1,242.91,11
103,55,16,150,1168.96,58.24,0,0.0,
252,22,18,80,2926.15,145.79,0,350.01,9
7202,5,25,80,790.4,39.38,0,894.58,10
6019J,12,26,220,3972.22,197.9,1,40.33,2
1,29,15,370,472.08,23.52,0,0.0,7
1,30,15,370,0.0,0.0,0,0.0,7
1,31,15,370,472.08,23.52,0,0.0,7
1,32,15,370,472.08,23.52,0,0.0,7
17,6,15,140,1011.6,50.4,1,494.69,7
1,033A,15,370,472.08,23.52,0,0.0,7
1,033B,15,370,67.44,3.36,0,0.0,7
17,10,15,140,1011.6,50.4,1,494.69,7
1,033D,15,370,67.44,3.36,0,0.0,7
1,033E,15,370,472.08,23.52,0,0.0,7
1,033F,15,370,472.08,23.52,0,0.0,7
1,033G,15,370,472.08,23.52,1,0.0,7
1,033H,15,370,472.08,23.52,0,0.0,7
1,033I,15,370,472.08,23.52,0,0.0,7
1,34,15,370,674.4,33.6,0,0.0,7
0023B,10,15,140,1011.6,50.4,1,123.34,7
1,35,15,370,472.08,23.52,0,0.0,7
1,38,15,370,472.08,23.52,0,0.0,7
1,41,15,370,472.08,23.52,0,0.0,7
1,42,15,370,472.08,23.52,0,0.0,7
23,31,15,140,1011.6,50.4,1,275.87,7
1,44,15,370,472.08,23.52,1,0.0,7
1,45,15,370,472.08,23.52,0,0.0,7
23,39,15,140,1011.6,50.4,1,275.87,7
5267F,47,27,440,2623.42,130.7,1,1174.29,4
2,1,15,160,472.08,23.52,0,0.0,7
2,2,15,160,472.08,23.52,0,0.0,7
5559,157,27,40,3003.33,149.63,1,1420.94,3
2,5,15,160,472.08,23.52,0,0.0,7
2,6,15,160,472.08,23.52,0,0.0,7
2,7,15,160,472.08,23.52,0,0.0,7
6019B,14,26,220,3089.49,153.92,1,14.44,2
2,9,15,160,472.08,23.52,0,0.0,7
2349,51,16,250,1910.8,95.2,1,1210.26,9
2,12,15,160,472.08,23.52,0,0.0,7
2,13,15,160,67.44,3.36,0,0.0,7
2,14,15,160,67.44,3.36,0,0.0,7
2,15,15,160,0.0,0.0,0,0.0,7
2,17,15,160,67.44,3.36,0,0.0,7
2,4,15,160,899.2,44.8,0,939.5,7
2,19,15,160,472.08,23.52,0,0.0,7
2,21,15,160,899.2,44.8,0,939.5,7
1184,44,10,20,67.44,3.36,0,79.08,12
1184,47,10,20,22.48,1.12,0,26.36,12
2,26,15,160,899.2,44.8,0,939.5,7
1,47,15,370,1452.21,72.35,0,1540.09,7
3208,40,15,160,899.2,44.8,1,440.75,7
4421,44,27,230,2942.63,146.61,1,1479.25,5
1369,43,3,10,0.0,0.0,0,0.0,
1557,20,8,220,427.12,21.28,0,303.9,13
1369,44,3,10,0.0,0.0,0,0.0,
2,30,15,160,67.44,3.36,0,0.0,7
2,31,15,160,472.08,23.52,0,0.0,7
1369,45,3,10,0.0,0.0,0,0.0,
2,33,15,160,472.08,23.52,0,0.0,7
1369,46,3,10,0.0,0.0,0,0.0,
1936,67,24,70,0.0,0.0,0,0.0,
1369,47,3,10,0.0,0.0,0,0.0,
2,39,15,160,472.08,23.52,0,0.0,7
2,40,15,160,472.08,23.52,1,0.0,7
2,42,15,160,472.08,23.52,1,0.0,7
1936,065A,24,70,0.0,0.0,0,0.0,
1,2,15,370,1112.76,55.44,0,0.0,7
1,4,15,370,674.4,33.6,0,0.0,7
1,5,15,370,472.08,23.52,0,0.0,7
1,1,15,370,2283.97,113.79,0,2386.34,7
2,34,15,160,899.2,44.8,0,939.5,7
1369,48,3,10,0.0,0.0,0,0.0,
1369,49,3,10,0.0,0.0,0,0.0,
1369,50,3,10,0.0,0.0,0,0.0,
1369,51,3,10,0.0,0.0,0,0.0,
1369,52,3,10,0.0,0.0,0,0.0,
1369,53,3,10,0.0,0.0,0,0.0,
1369,54,3,10,0.0,0.0,0,0.0,
1369,55,3,10,0.0,0.0,0,0.0,
2,28,15,160,899.2,44.8,0,944.0,7
1,6,15,370,337.2,16.8,0,0.0,7
1761,152,1,140,5422.92,270.18,1,2688.13,1
1,9,15,370,472.08,23.52,0,0.0,7
1,10,15,370,472.08,23.52,0,0.0,7
1,11,15,370,472.08,23.52,0,0.0,7
1,12,15,370,472.08,23.52,0,0.0,7
522,11,11,100,13348.62,665.06,0,320.71,11
1,14,15,370,472.08,23.52,1,0.0,7
2,56,15,160,899.2,44.8,1,876.58,7
1,16,15,370,0.0,0.0,0,0.0,7
1,19,15,370,472.08,23.52,0,0.0,7
1,20,15,370,472.08,23.52,0,0.0,7
1,21,15,370,472.08,23.52,0,0.0,7
1,22,15,370,472.08,23.52,0,0.0,7
2,48,15,160,472.08,23.52,1,0.0,7
2,58,15,160,899.2,44.8,1,736.63,7
1127,10,8,70,674.4,33.6,1,304.98,12
2,51,15,160,472.08,23.52,0,0.0,7
2,52,15,160,472.08,23.52,0,0.0,7
2,53,15,160,472.08,23.52,0,0.0,7
2153,8,20,140,502.05,25.01,1,198.76,9
2253,35,20,180,1712.98,85.34,0,839.38,8
2,57,15,160,67.44,3.36,0,0.0,7
2295,21,20,30,933.66,46.52,0,4.72,8
1189,22,10,120,67.44,3.36,0,79.08,12
468,004B,11,10,2472.8,123.2,1,0.0,
2491,1,16,60,2476.55,123.39,1,203.21,8
44,29,16,10,1065.55,53.09,1,1040.94,9
1189,23,10,120,2248.0,112.0,0,2647.52,12
2,65,15,160,472.08,23.52,1,0.0,7
2,66,15,160,472.08,23.52,1,0.0,7
2,67,15,160,472.08,23.52,0,0.0,7
2,68,15,160,67.44,3.36,0,0.0,7
3061B,162,15,270,2517.76,125.44,1,1793.62,7
2528H,24,16,60,1854.6,92.4,1,148.93,8
2,71,15,160,472.08,23.52,0,0.0,7
2,72,15,160,472.08,23.52,1,0.0,7
1624,59,7,10,562.0,28.0,0,0.0,13
2,74,15,160,472.08,23.52,1,0.0,7
45,5,16,10,1366.78,68.1,1,73.35,9
45,14,16,10,1366.78,68.1,1,512.41,9
2,79,15,160,67.44,3.36,1,0.0,7
3,1,15,150,67.44,3.36,0,0.0,7
3,3,15,150,67.44,3.36,1,0.0,7
3,4,15,150,67.44,3.36,0,0.0,7
72,001B,16,40,899.2,44.8,0,0.0,
2,60,15,160,899.2,44.8,1,736.63,7
44,23,16,10,1366.78,68.1,0,0.0,9
1722,101,6,120,1908.55,95.09,1,559.08,
4123,52,9,160,1126.25,56.11,1,1202.05,14
3,6,15,150,337.2,16.8,0,0.0,7
3,7,15,150,337.2,16.8,0,0.0,7
3,8,15,150,337.2,16.8,0,0.0,7
3033,15,15,40,1908.55,95.09,1,861.38,7
4471,14,27,220,4499.75,224.19,1,24.61,5
3608,47,12,50,5294.04,263.76,0,2781.21,12
3619,24,12,50,1872.58,93.3,1,78.36,12
2530C,445,25,10,2234.51,111.33,0,0.0,8
3,15,15,150,337.2,16.8,0,0.0,7
3,16,15,150,337.2,16.8,0,0.0,7
3,17,15,150,337.2,16.8,0,0.0,7
3,18,15,150,337.2,16.8,0,0.0,7
1473,31,8,210,67.44,3.36,0,79.08,13
3,20,15,150,67.44,3.36,0,0.0,7
3,21,15,150,337.2,16.8,0,0.0,7
3,23,15,150,337.2,16.8,1,0.0,7
3,24,15,150,337.2,16.8,0,0.0,7
3,25,15,150,337.2,16.8,0,0.0,7
3,26,15,150,337.2,16.8,1,0.0,7
3,29,15,150,337.2,16.8,0,0.0,7
45,17,16,10,1366.78,68.1,1,482.15,9
45,18,16,10,1366.78,68.1,1,482.15,9
2402,43,15,60,809.28,40.32,1,395.55,7
2402,52,15,60,809.28,40.32,1,395.55,7
3846,22,12,170,2432.34,121.18,1,620.73,12
6277A,58,26,150,2117.62,105.5,0,0.0,1
3841,33,12,160,4356.62,217.06,1,1733.01,12
3,33,15,150,0.0,0.0,0,0.0,7
3,34,15,150,337.2,16.8,0,0.0,7
3,35,15,150,337.2,16.8,1,0.0,7
3,36,15,150,0.0,0.0,0,0.0,7
3715,8,12,10,16079.2,801.1,1,7807.42,14
5267J,361,27,460,2702.1,134.62,1,716.89,4
3,39,15,150,337.2,16.8,1,0.0,7
5559,82,27,40,2520.01,125.55,1,306.18,3
3,49,15,150,337.2,16.8,0,398.55,7
3,43,15,150,337.2,16.8,0,0.0,7
3,44,15,150,67.44,3.36,0,0.0,7
3,45,15,150,0.0,0.0,0,0.0,7
3,47,15,150,0.0,0.0,0,0.0,7
3,48,15,150,1011.6,50.4,1,0.0,7
3,51,15,150,337.2,16.8,0,0.0,7
3,52,15,150,1011.6,50.4,0,0.0,7
3,54,15,150,1011.6,50.4,0,0.0,7
3,55,15,150,337.2,16.8,0,0.0,7
3,56,15,150,337.2,16.8,1,0.0,7
3,53,15,150,1011.6,50.4,0,27.65,7
1452,32,8,200,22.48,1.12,0,26.36,12
1477,59,8,70,67.44,3.36,0,79.08,12
3857A,26,12,200,5999.91,298.93,1,2023.69,14
3,60,15,150,337.2,16.8,0,0.0,7
3,61,15,150,337.2,16.8,1,0.0,7
1415,12,3,60,4885.65,243.41,1,0.0,1
3,63,15,150,1011.6,50.4,0,0.0,7
3,65,15,150,337.2,16.8,0,0.0,7
45,42,16,10,1366.78,68.1,1,457.52,9
4012,38,9,130,674.4,33.6,1,112.26,12
3,067B,15,150,337.2,16.8,0,0.0,7
4400A,18,27,220,4746.27,236.47,1,1809.84,5
4,1,15,150,337.2,16.8,1,0.0,7
4,2,15,150,337.2,16.8,0,0.0,7
4,3,15,150,337.2,16.8,0,0.0,7
4,4,15,150,337.2,16.8,0,0.0,7
4,5,15,150,337.2,16.8,0,0.0,7
4,8,15,150,337.2,16.8,0,0.0,7
4,9,15,150,337.2,16.8,0,0.0,7
4,10,15,150,337.2,16.8,0,0.0,7
1456,62,8,50,67.44,3.36,0,79.08,12
4,13,15,150,337.2,16.8,0,0.0,7
45,27,16,10,1366.78,68.1,1,83.21,9
45,40,16,10,1366.78,68.1,1,482.15,9
45,44,16,10,1366.78,68.1,1,482.15,9
45,47,16,10,1366.78,68.1,1,482.15,9
4,14,15,150,337.2,16.8,1,0.0,7
4324,157,27,220,3401.97,169.49,1,1203.29,5
4,16,15,150,337.2,16.8,1,0.0,7
4,17,15,150,1011.6,50.4,0,0.0,7
4,18,15,150,1011.6,50.4,0,0.0,7
4,19,15,150,337.2,16.8,0,0.0,7
4,20,15,150,337.2,16.8,1,0.0,7
4,22,15,150,1011.6,50.4,1,0.0,7
4,23,15,150,1011.6,50.4,0,0.0,7
4360B,168,27,220,4690.07,233.67,1,1985.87,5
4,25,15,150,337.2,16.8,0,0.0,7
4543A,16,27,210,599.47,29.87,1,270.07,5
4,27,15,150,67.44,3.36,1,0.0,7
4706B,11,27,170,6330.37,315.39,1,5461.42,5
1456,103,8,50,337.2,16.8,0,395.46,12
4924,007A,27,140,4087.61,203.65,1,2032.98,6
4,32,15,150,1011.6,50.4,0,0.0,7
4,33,15,150,1011.6,50.4,0,0.0,7
4,35,15,150,337.2,16.8,0,0.0,7
4,38,15,150,67.44,3.36,0,0.0,7
4,39,15,150,337.2,16.8,0,0.0,7
54,13,16,10,884.21,44.05,1,432.88,9
0055C,37,16,160,1912.31,95.28,1,928.07,9
0055C,38,16,160,1912.31,95.28,1,632.52,9
0055C,71,16,160,1912.31,95.28,1,632.52,9
7027C,5,25,60,6764.97,337.04,0,3553.96,10
4,41,15,150,1011.6,50.4,1,0.0,7
4,42,15,150,1011.6,50.4,0,0.0,7
7066,10,25,60,1126.25,56.11,0,1251.63,10
4,44,15,150,1011.6,50.4,1,0.0,7
4,45,15,150,337.2,16.8,0,0.0,7
4,46,15,150,337.2,16.8,0,0.0,7
4,47,15,150,337.2,16.8,1,0.0,7
4,48,15,150,337.2,16.8,1,0.0,7
4,50,15,150,67.44,3.36,1,0.0,7
918,40,23,10,5070.75,252.64,1,1965.19,11
4,53,15,150,0.0,0.0,0,0.0,7
0055D,38,16,160,301.23,15.01,1,293.62,9
4,55,15,150,0.0,0.0,0,0.0,7
4,57,15,150,0.0,0.0,0,0.0,7
59,21,16,30,705.13,35.13,1,194.25,9
5,1,15,130,472.08,23.52,0,0.0,7
5,2,15,130,67.44,3.36,0,0.0,7
7225,3,25,80,948.66,47.26,0,1034.8,10
8248A,1,28,20,4457.04,222.06,1,1669.76,5
1456,114,8,50,22.48,1.12,0,26.36,12
1456,118,8,50,22.48,1.12,0,26.36,12
2252A,021A,20,180,1666.51,83.03,1,547.62,8
586,43,4,40,1109.01,55.25,1,10.4,11
686,30,22,50,6772.48,337.42,0,3557.9,11
71,92,16,50,464.59,23.15,1,267.26,9
5,14,15,130,67.44,3.36,1,0.0,7
1536,3,8,130,337.2,16.8,1,369.59,13
1536,4,8,130,337.2,16.8,0,406.5,13
2533,44,20,40,1829.87,91.17,0,1030.8,8
5,19,15,130,67.44,3.36,0,0.0,7
503,7,11,20,4057.64,202.16,0,2173.25,11
3061A,18,15,270,2965.11,147.73,1,1476.79,7
65,27,16,160,301.23,15.01,1,309.21,9
1458,1,8,190,562.0,28.0,0,179.12,12
1528,2,8,230,1832.12,91.28,1,64.18,13
5,32,15,130,67.44,3.36,0,0.0,7
7228,39,25,80,1141.98,56.9,0,23.41,10
2481,3,16,210,4049.39,201.75,0,4626.42,9
63,54,16,120,1501.66,74.82,1,672.76,9
63,55,16,120,1501.66,74.82,1,672.76,9
63,56,16,120,1501.66,74.82,1,672.76,9
71,85,16,50,464.59,23.15,1,223.67,9
3971G,52,27,390,3246.11,161.73,1,146.05,3
5,34,15,130,67.44,3.36,0,0.0,7
160,44,20,220,636.93,31.73,1,101.75,9
1459,5,8,190,337.2,16.8,0,406.5,12
5,37,15,130,67.44,3.36,0,0.0,7
160,43,20,220,636.93,31.73,1,446.32,9
5,40,15,130,67.44,3.36,0,0.0,7
166,46,19,40,1877.08,93.52,1,990.5,9
160,51,20,220,636.93,31.73,1,676.55,9
176,11,20,220,636.93,31.73,1,432.74,9
5,53,15,130,0.0,0.0,0,0.0,7
176,13,20,220,636.93,31.73,1,621.76,9
177,56,20,150,726.85,36.21,1,582.6,9
1458,86,8,190,67.44,3.36,0,79.08,12
1458,88,8,190,67.44,3.36,0,79.08,12
147,38,20,160,1179.46,58.76,1,161.01,9
147,43,20,160,726.85,36.21,1,352.26,9
166,49,19,40,1877.08,93.52,1,495.66,9
3100L,75,15,240,3214.64,160.16,1,708.38,7
6,1,15,370,674.4,33.6,1,0.0,7
6,2,15,370,674.4,33.6,0,0.0,7
6,4,15,370,674.4,33.6,0,0.0,7
6,5,15,370,674.4,33.6,0,0.0,7
6,6,15,370,674.4,33.6,0,0.0,7
6,7,15,370,674.4,33.6,1,0.0,7
5263,74,27,100,2197.04,109.46,1,200.02,4
6,9,15,370,674.4,33.6,1,0.0,7
6,10,15,370,674.4,33.6,1,0.0,7
6,11,15,370,674.4,33.6,1,0.0,7
6,12,15,370,674.4,33.6,1,0.0,7
6,13,15,370,674.4,33.6,0,0.0,7
6,14,15,370,674.4,33.6,1,0.0,7
6,15,15,370,674.4,33.6,1,0.0,7
6,16,15,370,674.4,33.6,1,0.0,7
6,17,15,370,674.4,33.6,1,0.0,7
6,18,15,370,674.4,33.6,1,0.0,7
6,19,15,370,0.0,0.0,0,0.0,7
6,20,15,370,674.4,33.6,1,0.0,7
197,8,19,140,1462.71,72.88,0,1535.6,9
6,22,15,370,67.44,3.36,1,0.0,7
6,24,15,370,472.08,23.52,0,0.0,7
3866,36,12,190,1798.4,89.6,0,1888.0,
3100P,61,15,240,3266.34,162.74,1,1232.36,6
6,28,15,370,472.08,23.52,1,0.0,7
6,028A,15,370,472.08,23.52,0,0.0,7
7229,28,25,80,659.41,32.85,0,732.82,10
6,29,15,370,674.4,33.6,0,0.0,7
6,029A,15,370,674.4,33.6,0,0.0,7
7227,7,25,80,2419.59,120.55,1,25.21,10
6,029C,15,370,674.4,33.6,1,0.0,7
6,029D,15,370,674.4,33.6,1,0.0,7
6,029E,15,370,674.4,33.6,0,0.0,7
6,029F,15,370,674.4,33.6,0,0.0,7
6,029G,15,370,674.4,33.6,1,0.0,7
6,029H,15,370,674.4,33.6,0,0.0,7
6,029I,15,370,674.4,33.6,0,0.0,7
6,029J,15,370,674.4,33.6,1,0.0,7
6,029K,15,370,674.4,33.6,1,0.0,7
6,029M,15,370,674.4,33.6,0,0.0,7
6,029P,15,370,674.4,33.6,0,330.54,7
6,029O,15,370,674.4,33.6,1,0.0,7
6275,15,26,190,3372.0,168.0,0,565.76,1
6,029Q,15,370,674.4,33.6,0,0.0,7
6,029R,15,370,674.4,33.6,1,0.0,7
6,30,15,370,0.0,0.0,0,0.0,7
6,030A,15,370,0.0,0.0,0,0.0,7
6,030B,15,370,0.0,0.0,0,0.0,7
6,030C,15,370,0.0,0.0,0,0.0,7
6,029N,15,370,674.4,33.6,1,704.63,7
4292,59,27,230,786.8,39.2,1,11.22,
4163B,2,8,20,337.2,16.8,0,6.46,12
217,65,18,60,683.39,34.05,0,717.46,9
6,34,15,370,472.08,23.52,0,0.0,7
6,35,15,370,472.08,23.52,0,0.0,7
6,36,15,370,472.08,23.52,0,0.0,7
6,37,15,370,472.08,23.52,0,0.0,7
4600,4,27,200,494.56,24.64,1,234.29,6
4949,5,27,130,7573.51,377.33,1,3509.1,6
6,038B,15,370,472.08,23.52,0,0.0,7
6,39,15,370,0.0,0.0,0,0.0,7
212,14,19,70,4789.75,238.64,1,5142.52,9
7,3,15,160,67.44,3.36,0,0.0,7
7,4,15,160,67.44,3.36,0,0.0,7
7,6,15,160,67.44,3.36,0,0.0,7
219,2,18,100,722.35,35.99,0,758.36,9
7,9,15,160,472.08,23.52,0,0.0,7
219,3,18,100,745.59,37.15,0,782.76,9
7,11,15,160,0.0,0.0,0,0.0,7
7,13,15,160,472.08,23.52,0,0.0,7
1464,34,8,210,67.44,3.36,0,79.08,13
219,8,18,100,890.21,44.35,0,934.58,9
4582,8,27,210,9205.56,458.64,0,0.0,6
3196,18,15,350,1348.8,67.2,0,27.65,6
3196C,24,28,10,1943.78,96.84,1,880.04,6
7,19,15,160,472.08,23.52,0,0.0,7
7231,1,25,80,1481.43,73.81,0,1646.35,10
7,21,15,160,472.08,23.52,0,0.0,7
7,22,15,160,472.08,23.52,1,0.0,7
7,23,15,160,472.08,23.52,1,0.0,7
7,24,15,160,472.08,23.52,1,0.0,7
7,25,15,160,472.08,23.52,1,0.0,7
7,26,15,160,472.08,23.52,0,0.0,7
7,27,15,160,472.08,23.52,1,0.0,7
7,28,15,160,899.2,44.8,0,0.0,7
7,29,15,160,472.08,23.52,1,0.0,7
7,30,15,160,472.08,23.52,1,0.0,7
3244,21,13,50,1272.37,63.39,1,371.63,7
7,32,15,160,472.08,23.52,0,0.0,7
7,33,15,160,472.08,23.52,1,0.0,7
7,34,15,160,472.08,23.52,1,0.0,7
7,35,15,160,472.08,23.52,1,0.0,7
7,36,15,160,472.08,23.52,1,0.0,7
7,37,15,160,472.08,23.52,0,0.0,7
7,39,15,160,472.08,23.52,0,0.0,7
7,41,15,160,472.08,23.52,0,0.0,7
7,43,15,160,472.08,23.52,0,0.0,7
7,17,15,160,472.08,23.52,0,0.0,7
7,40,15,160,472.08,23.52,0,0.0,7
7,44,15,160,472.08,23.52,0,0.0,7
7,45,15,160,472.08,23.52,1,0.0,7
3357A,6,13,40,5082.73,253.23,1,19.94,7
7,48,15,160,472.08,23.52,1,0.0,7
7,49,15,160,472.08,23.52,1,0.0,7
3417,103,13,70,1337.56,66.64,0,27.42,7
7,51,15,160,472.08,23.52,0,0.0,7
7,52,15,160,472.08,23.52,0,0.0,7
7,53,15,160,472.08,23.52,0,0.0,7
7,54,15,160,472.08,23.52,0,0.0,7
3417,115,13,70,1346.55,67.09,0,27.6,7
246,23,19,120,3506.14,174.68,1,1734.54,9
3459,50,13,100,3261.85,162.51,0,66.87,7
7,58,15,160,472.08,23.52,1,0.0,7
3459,52,13,100,2486.29,123.87,0,50.97,7
1464,79,8,210,67.44,3.36,0,79.08,13
228,42,19,70,3979.7,198.28,1,216.59,9
7,62,15,160,472.08,23.52,0,0.0,7
7,64,15,160,472.08,23.52,0,0.0,7
7,66,15,160,472.08,23.52,1,0.0,7
7,67,15,160,472.08,23.52,1,0.0,7
7,68,15,160,472.08,23.52,1,0.0,7
7,70,15,160,472.08,23.52,0,0.0,7
231,17,19,130,6887.87,343.17,1,3365.56,9
246,41,19,120,4103.34,204.44,1,787.77,9
3845,56,12,170,2481.79,123.65,0,50.88,12
7,72,15,160,472.08,23.52,1,0.0,7
7,73,15,160,472.08,23.52,0,0.0,7
7,74,15,160,472.08,23.52,0,0.0,7
853,1,21,130,39776.85,1981.76,0,41758.62,10
3937,57,9,180,674.4,33.6,0,313.83,14
3937,66,9,180,674.4,33.6,1,221.28,14
7229,33,25,80,1202.68,59.92,1,23.76,10
1464,88,8,210,67.44,3.36,0,79.08,13
8,2,15,150,0.0,0.0,0,0.0,7
8,3,15,150,0.0,0.0,0,0.0,7
8,4,15,150,67.44,3.36,0,0.0,7
3969J,37,27,80,2413.61,120.25,1,1104.24,3
8,7,15,150,337.2,16.8,0,0.0,7
8,8,15,150,337.2,16.8,0,0.0,7
8,14,15,150,1011.6,50.4,0,0.0,7
285,067A,21,10,3452.93,172.03,1,1718.34,10
8,16,15,150,337.2,16.8,0,0.0,7
8,13,15,150,1011.6,50.4,0,0.0,7
858,108B,21,120,3279.09,163.37,1,1386.52,10
858,124,21,120,4617.39,230.05,1,2148.86,
859,2,21,130,3572.07,177.97,1,1693.75,10
861,68,22,60,4299.68,214.22,1,2129.39,11
867,4,22,20,6968.8,347.2,1,601.91,11
867,28,22,20,5440.16,271.04,1,2664.22,
8,18,15,150,337.2,16.8,0,0.0,7
4010H,7,9,140,674.4,33.6,0,3.37,12
8,20,15,150,0.0,0.0,0,0.0,7
4108,005A,9,160,1126.25,56.11,1,552.79,14
1103,68,12,110,112.4,5.6,1,0.0,12
8,24,15,150,1011.6,50.4,1,0.0,7
4074A,5,9,30,2205.29,109.87,0,11.25,14
4165,77,8,20,337.2,16.8,0,98.4,14
1565,59,7,70,899.2,44.8,1,0.0,
4150,3,27,10,1955.02,97.4,1,367.31,13
8,30,15,150,337.2,16.8,0,0.0,7
8,31,15,150,337.2,16.8,1,0.0,7
331,24,14,130,9875.46,492.02,0,5717.67,11
8,33,15,150,0.0,0.0,0,0.0,7
8,34,15,150,337.2,16.8,0,0.0,7
8,35,15,150,0.0,0.0,0,0.0,7
8,36,15,150,67.44,3.36,0,0.0,7
8,37,15,150,1011.6,50.4,0,0.0,7
8,38,15,150,337.2,16.8,0,0.0,7
8,39,15,150,67.44,3.36,0,0.0,7
8,40,15,150,337.2,16.8,0,0.0,7
8,42,15,150,0.0,0.0,0,0.0,7
8,43,15,150,0.0,0.0,0,0.0,7
34,36,15,100,472.08,23.52,1,501.52,7
1466,85,8,70,337.2,16.8,0,395.46,12
8,44,15,150,0.0,0.0,0,0.0,7
5165D,36,27,490,993.62,49.5,0,20.37,4
3165,27,15,310,1126.25,56.11,1,200.0,6
5267I,14,27,460,2531.25,126.11,1,449.6,4
8,49,15,150,0.0,0.0,0,0.0,7
6069,225,26,260,2457.06,122.42,1,206.82,2
8,51,15,150,112.4,5.6,0,0.0,7
8,52,15,150,1011.6,50.4,1,0.0,7
5267O,80,27,90,2525.25,125.81,1,1189.66,3
767,89,21,50,1677.01,83.55,1,1237.47,10
8,57,15,150,67.44,3.36,0,0.0,7
8,58,15,150,337.2,16.8,0,0.0,7
8,59,15,150,1011.6,50.4,1,0.0,7
8,60,15,150,449.6,22.4,0,0.0,7
8,61,15,150,1011.6,50.4,1,0.0,7
8,63,15,150,0.0,0.0,0,0.0,7
8,64,15,150,67.44,3.36,0,0.0,7
8,65,15,150,1011.6,50.4,1,0.0,7
8,66,15,150,67.44,3.36,0,0.0,7
8,67,15,150,0.0,0.0,0,0.0,7
8,69,15,150,337.2,16.8,0,0.0,7
329,42,14,130,1578.1,78.62,1,221.37,11
780,25,21,30,3189.91,158.93,1,1568.84,10
1467,88,8,190,67.44,3.36,0,79.08,12
7231,87,25,80,2306.45,114.91,1,1850.27,10
8,70,15,150,337.2,16.8,1,0.0,7
8,71,15,150,337.2,16.8,0,0.0,7
8,72,15,150,337.2,16.8,1,0.0,7
8,73,15,150,337.2,16.8,0,0.0,7
8,74,15,150,67.44,3.36,0,0.0,7
8,75,15,150,337.2,16.8,0,0.0,7
8,76,15,150,337.2,16.8,0,0.0,7
8,77,15,150,67.44,3.36,0,0.0,7
8,78,15,150,337.2,16.8,0,0.0,7
7190,4,25,90,1348.8,67.2,1,685.29,10
387,12,12,70,3898.03,194.21,0,4464.55,12
389,49,12,90,4774.75,237.89,0,2666.27,12
9,4,15,150,337.2,16.8,0,0.0,7
7644,84,25,50,2310.94,115.14,0,0.0,10
9,6,15,150,67.44,3.36,0,0.0,7
7245,16,25,60,1993.98,99.34,0,2307.67,10
6570,107,26,30,7760.1,386.62,1,196.7,1
9,11,15,150,1011.6,50.4,0,0.0,7
9,12,15,150,1011.6,50.4,0,0.0,7
9,13,15,150,1011.6,50.4,0,0.0,7
9,15,15,150,1011.6,50.4,0,0.0,7
389,19,12,90,3778.89,188.27,0,4007.56,12
389,020A,12,90,6651.83,331.41,0,7463.42,12
9,16,15,150,1011.6,50.4,0,0.0,7
9,18,15,150,337.2,16.8,0,0.0,7
3244,42,13,50,1346.55,67.09,0,495.28,7
9,20,15,150,0.0,0.0,0,0.0,7
9,21,15,150,67.44,3.36,0,0.0,7
9,22,15,150,337.2,16.8,0,0.0,7
9,23,15,150,1011.6,50.4,1,0.0,7
466,35,11,10,5262.57,262.19,0,5524.78,12
9,26,15,150,67.44,3.36,0,0.0,7
9,27,15,150,337.2,16.8,1,0.0,7
9,28,15,150,337.2,16.8,0,0.0,7
9,29,15,150,1011.6,50.4,0,0.0,7
9,30,15,150,1011.6,50.4,1,0.0,7
9,32,15,150,1011.6,50.4,0,0.0,7
1468,13,8,180,562.0,28.0,0,659.12,12
9,34,15,150,67.44,3.36,0,0.0,7
9,35,15,150,337.2,16.8,0,0.0,7
9,36,15,150,337.2,16.8,1,0.0,7
9,37,15,150,0.0,0.0,0,0.0,7
9,38,15,150,67.44,3.36,0,0.0,7
9,39,15,150,1011.6,50.4,1,0.0,7
9,17,15,150,1011.6,50.4,0,1056.94,7
9,41,15,150,0.0,0.0,0,0.0,7
9,25,15,150,224.8,11.2,0,0.0,7
7988,16,28,50,2806.25,139.81,1,299.72,8
9,42,15,150,1011.6,50.4,1,0.0,7
9,43,15,150,1011.6,50.4,0,0.0,7
9,44,15,150,1011.6,50.4,0,0.0,7
